frecuencia_hz,psd
0.0,1.087908166127543e-06
1.0000000000001101,5.413668569123537e-07
2.0000000000002203,2.537500703270404e-12
3.0000000000003304,2.885103772625746e-12
4.0000000000004405,3.4240510466683313e-12
5.000000000000551,4.249042557946823e-12
6.000000000000661,5.385775571595006e-12
7.000000000000771,7.492831030183635e-12
8.000000000000881,1.0493710418295048e-11
9.000000000000991,2.227955665881282e-11
10.000000000001101,5.677193999018376e-11
11.000000000001211,2.14522212097668e-10
12.000000000001322,7.843094538400488e-10
13.000000000001432,2.7774441543980858e-09
14.000000000001542,9.867406059769802e-09
15.000000000001652,2.6297096492472957e-08
16.000000000001762,9.328511835964337e-08
17.000000000001872,2.4990184593518277e-07
18.000000000001982,1.0150154455796706e-06
19.000000000002093,4.224676683108535e-06
20.000000000002203,1.1254045656320175e-05
21.000000000002313,1.1427236708947171e-05
22.000000000002423,2.3868714819684055e-05
23.000000000002533,0.00010726890183346361
24.000000000002643,0.0002752064018278053
25.000000000002753,0.0003827108593874002
26.000000000002863,0.0006855073298301486
27.000000000002974,0.0006700472951594252
28.000000000003084,0.0007629258150428446
29.000000000003194,0.0007318574255196946
30.000000000003304,0.000892003292275682
31.000000000003414,0.0008655013111450427
32.000000000003524,0.0006311414572800351
33.00000000000364,0.0008271605663694149
34.000000000003745,0.000886850277187876
35.00000000000385,0.0017368083486983756
36.000000000003965,0.0021107736748915687
37.00000000000408,0.0017494961956070459
38.000000000004185,0.0018435735251892847
39.00000000000429,0.0015063830046395511
40.000000000004405,0.0007517341938912094
41.00000000000452,0.0007688035479053317
42.000000000004626,0.0014238658165669784
43.00000000000473,0.002652952649492996
44.000000000004846,0.002425835385116106
45.00000000000496,0.0013703917735804223
46.000000000005066,0.002004571836027437
47.00000000000517,0.0016522391849551044
48.000000000005286,0.0018070176909377553
49.0000000000054,0.0016367035829694691
50.00000000000551,0.0012192456734696315
51.00000000000561,0.0017052911754261255
52.00000000000573,0.0022635708596580083
53.00000000000584,0.0026068062404686182
54.00000000000595,0.001335942867683178
55.000000000006054,0.0016209907162168813
56.00000000000617,0.0018318079733060603
57.00000000000628,0.002512085424275183
58.00000000000639,0.001697145853211232
59.000000000006494,0.0016981649574072516
60.00000000000661,0.0019145705822146068
61.00000000000672,0.0015849796091871402
62.00000000000683,0.0008279212823568661
63.000000000006935,0.0006651184715863869
64.00000000000705,0.0014255429851558
